,tokens,ner_tags,langs,spans
249,"['सैन', 'मार्कोस', 'राष्ट्रीय', 'विश्वविद्यालय']","[3, 4, 4, 4]","['bh', 'bh', 'bh', 'bh']",['ORG: सैन मार्कोस राष्ट्रीय विश्वविद्यालय']
250,"['औरही', ',', 'धनुषा', 'धनुषा', 'जिला', 'क', 'एगो', 'गाविस', 'बा', '।']","[5, 6, 6, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: औरही , धनुषा']"
251,"['सारण', 'जिला']","[5, 6]","['bh', 'bh']",['LOC: सारण जिला']
252,"['अरविंद', 'केजरीवाल']","[1, 2]","['bh', 'bh']",['PER: अरविंद केजरीवाल']
253,"['कार्ल', 'लिन्नायस']","[1, 2]","['bh', 'bh']",['PER: कार्ल लिन्नायस']
254,"['फलित', 'ज्योतिष', '(', 'Astrology', ')']","[3, 4, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh']",['ORG: फलित ज्योतिष']
255,"['औराकी', '/', 'माउंट', 'कुक', 'नेशनल', 'पार्क']","[3, 4, 4, 4, 4, 4]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: औराकी / माउंट कुक नेशनल पार्क']
256,"['बिस्व', 'धरोहर', 'स्थल']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: बिस्व धरोहर स्थल']
257,"[""'"", ""''"", 'चमोली', 'गढ़वाल', 'जिला', ""''"", ""'"", 'भारत', 'के', 'उत्तराखण्ड', 'प्रान्त', 'में', 'एगो', 'जिला', 'बाटे।']","[0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: भारत', 'LOC: उत्तराखण्ड']"
258,"['महुआ', 'टीवी']","[3, 4]","['bh', 'bh']",['ORG: महुआ टीवी']
259,"['रूस', 'के', 'राजकीय', 'लाइब्रेरी']","[3, 4, 4, 4]","['bh', 'bh', 'bh', 'bh']",['ORG: रूस के राजकीय लाइब्रेरी']
260,"['नर्घो', 'सप्तरी', 'जिला', 'क', 'एगो', 'गाविस', 'बा', '।']","[5, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: नर्घो']
261,"['भगवान', 'में', 'औरत', 'जात', 'के', 'भी', 'माई', 'कहल', 'जायेला', 'जैसे', ':', '-', 'दूर्गा', 'माई', ',', 'काली', 'माई', ',', 'छठी', 'माई', 'आदी']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: काली']
262,['बिहिरी'],[5],['bh'],['LOC: बिहिरी']
263,"['आ', 'संध्या', 'क', 'रूप', 'मा', 'दीपिका', 'सिंह', '-', 'दीया', 'और', 'बाती', 'हम']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: दीया और बाती हम']
264,"['नारायणी', 'नदी']","[5, 6]","['bh', 'bh']",['LOC: नारायणी नदी']
265,"['लंदन', 'टावर']","[3, 4]","['bh', 'bh']",['ORG: लंदन टावर']
266,['मुख्यमंत्री'],[3],['bh'],['ORG: मुख्यमंत्री']
267,"['लियो', 'टालस्टाय']","[1, 2]","['bh', 'bh']",['PER: लियो टालस्टाय']
268,"['भारतीय', 'जनता', 'पार्टी']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: भारतीय जनता पार्टी']
269,['भागलपुर'],[5],['bh'],['LOC: भागलपुर']
270,"['परिणीति', 'चोपड़ा']","[1, 2]","['bh', 'bh']",['PER: परिणीति चोपड़ा']
271,['छत्तीसगढ़'],[5],['bh'],['LOC: छत्तीसगढ़']
272,"['2014', '–', 'संतोष', '(', 'भाभो', ')', 'क', 'रूप', 'मा', 'नीलू', 'वघेला', '–', 'दीया', 'और', 'बाती', 'हम']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: दीया और बाती हम']
273,"['इरेटोस्थेनीज', '(', '276194', 'BC', ')', '–', 'who', 'made', 'the', 'first', 'known', 'reliable', 'estimation', 'of', 'the', 'Earth', ""'s"", 'size', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['PER: इरेटोस्थेनीज']
274,['गोरखपुर'],[5],['bh'],['LOC: गोरखपुर']
275,"['स्टार', 'परिवार', 'अवार्ड्स']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: स्टार परिवार अवार्ड्स']
276,"[""'"", ""''"", 'महेन्द्र', 'संस्कृत', 'विश्वविधालय', '(', 'हाल', 'नेपाल', 'संस्कृत', 'बनाइलगैलबा', ')', ""'"", ""''""]","[0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: महेन्द्र संस्कृत विश्वविधालय']
277,"['जोहान', 'वुल्फगैंग', 'फॉन', 'गोएथ']","[1, 2, 2, 2]","['bh', 'bh', 'bh', 'bh']",['PER: जोहान वुल्फगैंग फॉन गोएथ']
278,"['नेल्सन', 'मंडेला', ',', 'साऊथ', 'अफ्रीका', 'के', 'नेता', 'जो', 'कि', 'जातीय', 'मतभेद', 'और', 'पार्थक्य', 'के', 'उन्मूलन', 'में', 'संघर्षरत', 'रहे', 'हैं', ',', 'इस', 'पुरूस्कार', 'के', 'लिए', 'एक', 'प्रवासी', 'भारतीय', 'के', 'रूप', 'में', 'प्रबल', 'दावेदार', 'हैं', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['PER: नेल्सन मंडेला']
279,"['१९', 'मई']","[5, 6]","['bh', 'bh']",['LOC: १९ मई']
280,"['भारतीय', 'जनता', 'पार्टी']","[3, 4, 4]","['bh', 'bh', 'bh']",['ORG: भारतीय जनता पार्टी']
281,"['गोरखपुर', 'जिला']","[5, 6]","['bh', 'bh']",['LOC: गोरखपुर जिला']
282,"['अर्नस्ट', 'हेमिंग्वे']","[1, 2]","['bh', 'bh']",['PER: अर्नस्ट हेमिंग्वे']
283,"['सामाजिक', 'भूगोल']","[3, 4]","['bh', 'bh']",['ORG: सामाजिक भूगोल']
284,"['अर्नस्ट', 'हेमिंग्वे']","[1, 2]","['bh', 'bh']",['PER: अर्नस्ट हेमिंग्वे']
285,"['पद्मा', 'खन्ना']","[1, 2]","['bh', 'bh']",['PER: पद्मा खन्ना']
286,"['स्वाती', 'सेन']","[1, 2]","['bh', 'bh']",['PER: स्वाती सेन']
287,"['उत्तर', 'प्रदेश']","[5, 6]","['bh', 'bh']",['LOC: उत्तर प्रदेश']
288,"['महाराजगंज', 'जिला']","[5, 6]","['bh', 'bh']",['LOC: महाराजगंज जिला']
289,"['क़ुतुब', 'मीनार']","[3, 4]","['bh', 'bh']",['ORG: क़ुतुब मीनार']
290,"['प्लेटो', 'या', 'अफलातून', 'उनकर', 'सबसे', 'प्रसिद्द', 'चेला', 'निकललें।']","[1, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['PER: प्लेटो']
291,"[""'"", ""''"", 'नवादा', ""''"", ""'"", 'जिला', 'बिहार', 'के', '38', 'गो', 'जिला', 'में', 'से', 'एगो', 'ह।', 'ई', 'मगध', 'प्रमंडल', 'के', 'एगो', 'जिला', 'ह।']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: बिहार', 'ORG: मगध प्रमंडल']"
292,"['तोताराम', 'सनाढ्य']","[1, 2]","['bh', 'bh']",['PER: तोताराम सनाढ्य']
293,"['चंडि', 'कालासन']","[3, 4]","['bh', 'bh']",['ORG: चंडि कालासन']
294,"[""'"", ""''"", 'पोखरा', 'विश्वविधालय', ""''"", ""'""]","[0, 0, 3, 4, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['ORG: पोखरा विश्वविधालय']
295,"[""'"", ""''"", 'लंदन', ""''"", ""'"", 'इंग्लैण्ड', 'आ', 'यूनाइटेड', 'किंगडम', '(', 'यूके', ')', 'दुन्नों', 'के', 'राजधानी', 'ह।', 'ई', 'दुनिया', 'की', 'प्रमुख', 'शहरन', 'में', 'गिनल', 'जाला', 'आ', 'अंग्रेज़ी', 'संस्कृति', 'के', 'केन्द्र', 'मानल', 'जाला।']","[0, 0, 0, 0, 0, 5, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: इंग्लैण्ड', 'LOC: यूनाइटेड किंगडम ( यूके )']"
296,['शिमला'],[5],['bh'],['LOC: शिमला']
297,"[""'"", ""''"", 'आज़मगढ़', 'ज़िला', ""''"", ""'"", '(', ')', 'भारत', 'देश', 'की', 'उत्तर', 'प्रदेश', 'राज्य', 'में', 'एगो', 'ज़िला', 'हउए', 'आ', 'आज़मगढ़', 'नाँव', 'के', 'शहर', 'ए', 'ज़िला', 'क', 'मुख्यालय', 'हउए।']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']","['LOC: भारत', 'LOC: उत्तर प्रदेश', 'LOC: आज़मगढ़']"
298,"[""'"", ""''"", 'हैमिल्टन', ""''"", ""'"", 'न्यूजीलैंड', 'में', 'एगो', 'शहर', 'बाटे।']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: न्यूजीलैंड']
299,"['महेशपुर', 'पटरी', 'सिराहा', 'जिला', 'क', 'एगो', 'गाविस', 'बा', '।']","[5, 6, 0, 0, 0, 0, 0, 0, 0]","['bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh', 'bh']",['LOC: महेशपुर पटरी']
