,tokens,ner_tags,langs,spans
6748,"['विल्लुपुरम', 'चिन्नैया', 'गणेशन']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: विल्लुपुरम चिन्नैया गणेशन']
6749,"[""''संवाद"", ""''"", '–', 'डॉ॰', 'राही', 'मासूम', 'रज़ा']","[0, 0, 0, 1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: डॉ॰ राही मासूम रज़ा']
6750,"['भारत', 'का', 'उच्चतम', 'न्यायालय']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: भारत का उच्चतम न्यायालय']
6751,"['मध्य', 'प्रदेश', 'और', 'छत्तीसगढ़', '-', '3,226,230']","[5, 6, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मध्य प्रदेश', 'LOC: छत्तीसगढ़']"
6752,"['की', 'परीक्षा', 'द', 'इंस्टीटयूशन', 'आफ', 'इंजिनियर्स', '(', 'इंडिया', ')', 'द्वारा', 'आयोजित', 'की', 'जाती', 'है।']","[0, 0, 3, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: द इंस्टीटयूशन आफ इंजिनियर्स ( इंडिया )']
6753,"['पुर्वांचल', 'विकास', 'क्षेत्र']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: पुर्वांचल विकास क्षेत्र']
6754,"['कांगड़ा', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: कांगड़ा लोक सभा निर्वाचन क्षेत्र']
6755,"['इस', 'तरह', 'के', 'हल', 'आयलर', 'सूत्र', 'की', 'सहायत', 'से', ""''x"", ""''"", '=', ""''"", 'e', ""''"", ""''t"", ""''"", 'रखने', 'पर', 'प्राप्त', 'किया', 'जाता', 'है।']","[0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: आयलर सूत्र']
6756,"['सोनाक्षी', 'सिन्हा', '-', 'रजो']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: सोनाक्षी सिन्हा']
6757,"['उत्तर', 'प्रदेश', '(', '26', ')', ',', 'राजस्थान', '(', '32', ')', ',', 'मध्य', 'प्रदेश', '(', '712', ')', ',', 'महाराष्ट्र', '(', '391', ')']","[5, 6, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: उत्तर प्रदेश', 'LOC: राजस्थान', 'LOC: मध्य प्रदेश', 'LOC: महाराष्ट्र']"
6758,"['अनुप्रेषित', 'मान्यता', 'प्राप्त', 'सामाजिक', 'स्वास्थ्य', 'कार्यकर्ता']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: मान्यता प्राप्त सामाजिक स्वास्थ्य कार्यकर्ता']
6759,"['भारतीय', 'जनता', 'पार्टी']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: भारतीय जनता पार्टी']
6760,"['-', 'राल्फ', 'वाल्डो', 'एमरसन', 'का', '``', 'कॉनकॉर्ड', 'हिम्न', ""''""]","[0, 1, 2, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: राल्फ वाल्डो एमरसन']
6761,"['डीएनए', 'फिंगरप्रिंटिंग', 'एवं', 'निदान', 'केन्द्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: डीएनए फिंगरप्रिंटिंग एवं निदान केन्द्र']
6762,"[""'"", ""''"", 'उड़ान', 'कालीन', ""''"", ""'"", 'आमतौर', 'पर', 'मोटी', 'कालीन', 'होते', 'हैं', ',', 'जो', 'अक्सर', 'बहुत', 'डिजाइनयुक्त', 'होते', 'हैं', 'और', 'प्रायः', 'मध्य', 'पूर्वी', 'भागों', 'में', 'बनाये', 'जाते', 'हैं', 'और', 'जिन्पेर', 'उड़', 'सकने', 'के', 'लिए', 'जादू', 'किया', 'जाता', 'है', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: मध्य पूर्वी']
6763,"['अल्ताई', 'पर्वत', 'शृंखला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: अल्ताई पर्वत शृंखला']
6764,"['मध्य', 'प्रदेश', '-', 'पं.', 'रविशंकर', 'शुक्ल']","[5, 6, 0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मध्य प्रदेश', 'PER: पं. रविशंकर शुक्ल']"
6765,"['महेश', 'भूपति', '/', 'लिएंडर', 'पेस', 'ने', 'जिम', 'कोरियर', '/', 'एलेक्स', 'ओ', 'ब्रायन', 'को', '7–5', ',', '7–6', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: महेश भूपति', 'PER: लिएंडर पेस', 'PER: जिम कोरियर', 'PER: एलेक्स ओ ब्रायन']"
6766,"['अण्टीगुआ', 'और', 'बारबूडा']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: अण्टीगुआ और बारबूडा']
6767,"['विष्णु', 'रामकृष्ण', 'करकरे']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: विष्णु रामकृष्ण करकरे']
6768,"['अमिताभ', 'बच्चन', ',', 'ऋषि', 'कपूर', ',', 'डिम्पल', 'कपाड़िया']","[1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: अमिताभ बच्चन', 'PER: ऋषि कपूर', 'PER: डिम्पल कपाड़िया']"
6769,"['फ़िलस्तीन', 'लोकतांत्रिक', 'मुक्ति', 'मोर्चा']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: फ़िलस्तीन लोकतांत्रिक मुक्ति मोर्चा']
6770,"['और', 'उत्तर', 'प्रदेश', 'का', 'सोनभद्र', 'जिला']","[0, 5, 6, 0, 5, 6]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: उत्तर प्रदेश', 'LOC: सोनभद्र जिला']"
6771,"['|', 'यो', 'यो', 'हनी', 'सिंह']","[0, 1, 1, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: यो', 'PER: यो हनी सिंह']"
6772,"[""'"", ""''"", 'रोहित', 'शर्मा', ""''"", ""'""]","[0, 0, 1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: रोहित शर्मा']
6773,"['आर', 'के', 'नारायण']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: आर के नारायण']
6774,"['झंडेवालान', ',', 'दिल्ली']","[3, 4, 4]","['hi', 'hi', 'hi']","['ORG: झंडेवालान , दिल्ली']"
6775,"[""'"", ""''"", 'इम्फाल', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: इम्फाल']
6776,"['वार्नर', 'ब्रदर्स', 'इंटरएक्टिव', 'एंटरटेनमेंट']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: वार्नर ब्रदर्स इंटरएक्टिव एंटरटेनमेंट']
6777,"['जॉन', 'आस्टिन', '(', 'अंग्रेज', 'न्यायविद]]']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: जॉन आस्टिन']
6778,"['राजेश', 'खन्ना', ',', 'जया', 'बच्चन']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: राजेश खन्ना', 'PER: जया बच्चन']"
6779,"['महानगर', 'टेलीफोन', 'निगम', 'लिमिटेड']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: महानगर टेलीफोन निगम लिमिटेड']
6780,"['पील', 'डिस्ट्रिक्ट', 'स्कूल', 'बोर्ड']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: पील डिस्ट्रिक्ट स्कूल बोर्ड']
6781,"[""'"", ""''"", 'मोंटेवार्ची', ""''"", ""'"", 'इटली']","[0, 0, 0, 0, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: इटली']
6782,"['अनुप्रेषित', 'गाजर', 'का', 'हलवा']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: गाजर का हलवा']
6783,"['अमिताभ', 'बच्चन', ',', 'तनुजा', ',', 'माला', 'सिन्हा']","[1, 2, 0, 1, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: अमिताभ बच्चन', 'PER: तनुजा', 'PER: माला सिन्हा']"
6784,"['जम्मू', 'और', 'कश्मीर']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: जम्मू और कश्मीर']
6785,"['जयपुर', '--', '673', 'किमी', ',']","[5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: जयपुर']
6786,"['रत्ती', '(', 'वज़न', 'का', 'माप', ')']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: रत्ती ( वज़न का माप )']
6787,"['फिरोज', 'शाह', 'कोटला', 'ग्राउंड', ',', 'दिल्ली']","[5, 6, 6, 6, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: फिरोज शाह कोटला ग्राउंड', 'LOC: दिल्ली']"
6788,"['अनुप्रेषित', 'महाराष्ट्र', 'के', 'मुख्यमंत्री']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: महाराष्ट्र के मुख्यमंत्री']
6789,"['आशा', 'भोंसले', 'और', 'लता', 'मंगेशकर']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: आशा भोंसले', 'PER: लता मंगेशकर']"
6790,"['दिनेश', 'हिंगू', '-', 'रुस्तम']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: दिनेश हिंगू']
6791,"['इसका', 'मुख्यालय', 'दिल्ली', 'में', 'है।']","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: दिल्ली']
6792,"['अखिल', 'भारतीय', 'मुस्लिम', 'लीग']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: अखिल भारतीय मुस्लिम लीग']
6793,"['मध्य', 'प्रदेश', '(', 'भोपाल', ')']","[5, 6, 0, 5, 0]","['hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मध्य प्रदेश', 'LOC: भोपाल']"
6794,"['नफ़ीसा', 'अली', '-', 'माँ']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: नफ़ीसा अली']
6795,"['इमरान', 'हाशमी', '-', 'मोहम्मद', 'अजहरुद्दीन']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: इमरान हाशमी', 'PER: मोहम्मद अजहरुद्दीन']"
6796,"['जनता', 'दल', '(', 'यूनाइटेड', ')']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: जनता दल ( यूनाइटेड )']
6797,"['अना', 'चक्वेतादज़ी', 'ने', 'सानिया', 'मिर्ज़ा', 'को', '6–3', ',', '6–2', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: अना चक्वेतादज़ी', 'PER: सानिया मिर्ज़ा']"
6798,"['धनौल्टी', '(', 'एससी', ')']","[5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['LOC: धनौल्टी']
6799,"['जोधपुर', 'राष्ट्रीय', 'विश्वविद्यालय', ',', 'जोधपुर']","[3, 4, 4, 4, 5]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: जोधपुर राष्ट्रीय विश्वविद्यालय ,', 'LOC: जोधपुर']"
6800,"['कोरोमंडल', 'एक्स्प्रेस', '२८४१']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: कोरोमंडल एक्स्प्रेस २८४१']
6801,"['इंजेक्शन', '(', 'दवा', ')']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: इंजेक्शन ( दवा )']
6802,"['पुनर्प्रेषित', 'मैनचेस्टर', 'विश्वविद्यालय', '(', 'इण्डियाना', ')']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: मैनचेस्टर विश्वविद्यालय ( इण्डियाना )']
6803,"['टुन', 'टुन', '-', 'नर्स']","[1, 1, 0, 0]","['hi', 'hi', 'hi', 'hi']","['PER: टुन', 'PER: टुन']"
6804,"[""'"", ""''"", 'कन्सेप्शन', ""''"", ""'"", 'चिली']","[0, 0, 0, 0, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: चिली']
6805,"['लोकमान्य', 'तिलक', 'टर्मिनस', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: लोकमान्य तिलक टर्मिनस रेलवे स्टेशन']
6806,"['भारतीय', 'सशस्\u200dत्र', 'सेनाएँ']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: भारतीय सशस्\u200dत्र सेनाएँ']
6807,"['ग्रेटर', 'कैलाश', 'विधानसभा', 'निर्वाचन', 'क्षेत्र', ',', 'दिल्ली']","[5, 6, 6, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: ग्रेटर कैलाश विधानसभा निर्वाचन क्षेत्र , दिल्ली']"
6808,"['अल्ताई', 'पर्वत', 'शृंखला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: अल्ताई पर्वत शृंखला']
6809,"['देहरादून', ',', 'उत्तराखण्ड', ',', 'भारत']","[5, 0, 5, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi']","['LOC: देहरादून', 'LOC: उत्तराखण्ड', 'LOC: भारत']"
6810,"['लिंडसे', 'डेवनपोर्ट', 'ने', 'वीनस', 'विलियम्स', 'को', '7–6', '(', '4', ')', ',', '5–7', ',', '7–6', '(', '4', ')', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: लिंडसे डेवनपोर्ट', 'PER: वीनस विलियम्स']"
6811,"['भारत', 'के', 'अभयारण्य']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: भारत के अभयारण्य']
6812,"['भुवनेश्वर', 'से', '75', 'किमी', '.']","[5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: भुवनेश्वर']
6813,"['जामिया', 'मिलिया', 'इस्लामिया']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: जामिया मिलिया इस्लामिया']
6814,"['ए', 'के', 'हंगल', '-', 'पुजारी']","[1, 2, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: ए के हंगल']
6815,"['rect', '227', '150', '278', '237', 'अवध', 'के', 'नवाब', 'वज़ीर']","[0, 0, 0, 0, 0, 1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: अवध के नवाब वज़ीर']
6816,"['सासाराम', '(', 'SC', ')', 'मीरा', 'कुमार']","[5, 0, 0, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: सासाराम', 'PER: मीरा कुमार']"
6817,"['अनुप्रेषित', 'लक्ष्मी', 'कुमारी', 'चूड़ावत']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: लक्ष्मी कुमारी चूड़ावत']
6818,"['हिमाचल', 'प्रदेश', 'के', 'मुख्यमन्त्रियों', 'की', 'सूची']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: हिमाचल प्रदेश के मुख्यमन्त्रियों की सूची']
6819,"['रिवेंज', '(', 'टीवी', 'शृंखला', ')']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: रिवेंज ( टीवी शृंखला )']
6820,"['बिहार', '(', '45', ')', ',', 'पश्चिम', 'बंगाल', '(', '55', ')']","[5, 0, 0, 0, 0, 5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: बिहार', 'LOC: पश्चिम बंगाल']"
6821,"['सारन', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: सारन', 'LOC: बिहार']"
6822,"['अम्बिका', '(', 'महाभारत', ')']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: अम्बिका ( महाभारत )']
6823,"['अनुप्रेषित', 'राष्ट्रीय', 'राजमार्ग', '८बी']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: राष्ट्रीय राजमार्ग ८बी']
6824,"[""''"", ""'जम्मू"", 'एवं', 'कश्मीर', ""''"", ""'""]","[0, 0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: कश्मीर']
6825,"['टाटा', 'कंसल्टेंसी', 'सर्विसेज']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: टाटा कंसल्टेंसी सर्विसेज']
6826,"['अफ़्रीका', 'के', 'अधिक्तम्', 'देश']","[5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['LOC: अफ़्रीका']
6827,"['शारजाह]]', ',', 'संयुक्त', 'अरब', 'अमीरात']","[0, 0, 5, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: संयुक्त अरब अमीरात']
6828,"['हरियाणा', '(', '16', ')', ',', 'हिमाचल', 'प्रदेश', '(', '49', ')']","[5, 0, 0, 0, 0, 5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: हरियाणा', 'LOC: हिमाचल प्रदेश']"
6829,"['पुनर्प्रेषित', 'पाट्टाली', 'मक्कल', 'कॉची']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: पाट्टाली मक्कल कॉची']
6830,"['अन्तर्राष्ट्रीय', 'नागर', 'विमानन', 'संगठन']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: अन्तर्राष्ट्रीय नागर विमानन संगठन']
6831,"['सूचना', 'का', 'अधिकार', 'अधिनियम', ',', '२००५']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: सूचना का अधिकार अधिनियम , २००५']"
6832,"['यह', '1992', 'में', 'गंजाम', 'जिला', 'को', 'तोङकर', 'बनाया', 'गया।']","[0, 0, 0, 5, 6, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: गंजाम जिला']
6833,"['पुनर्प्रेषित', 'सिख', 'लाइट', 'इन्फेंट्री']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: सिख लाइट इन्फेंट्री']
6834,"['भारतीय', 'विज्ञान', 'शिक्षा', 'एवं', 'अनुसंधान', 'संस्थान', ',', 'पुणे']","[3, 4, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: भारतीय विज्ञान शिक्षा एवं अनुसंधान संस्थान , पुणे']"
6835,"['विनय', 'पाठक', ',', 'माही', 'गिल', ',', 'मोना', 'सिंह']","[1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: विनय पाठक', 'PER: माही गिल', 'PER: मोना सिंह']"
6836,"[""'"", ""''"", 'भारत', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: भारत']
6837,"['मेघालय', '(', 'शिलांग', ')']","[5, 0, 5, 0]","['hi', 'hi', 'hi', 'hi']","['LOC: मेघालय', 'LOC: शिलांग']"
6838,"['सचिन', 'तेंदुलकर', 'खेला', 'जाता', 'है', 'की', 'ऐतिहासिक', 'पारी', 'में', 'मैचों', 'की', 'मेजबानी', 'की', 'के', 'द्वारा', 'अनुवाद', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: सचिन तेंदुलकर']
6839,"['मध्य', 'प्रदेश', '(', '152', ')', ',', 'छत्तीसगढ़', '(', '128', ')', ',', 'उत्तर', 'प्रदेश', '(', '55', ')']","[5, 6, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मध्य प्रदेश', 'LOC: छत्तीसगढ़', 'LOC: उत्तर प्रदेश']"
6840,"[""'"", ""''"", 'हिन्दी', 'में', ""''"", ""'"", '-']","[0, 0, 5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: हिन्दी']
6841,"['टाइम्स', 'नाऊ', 'इंडिया', 'टीवी', '-सीवोटर']","[3, 4, 3, 4, 0]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: टाइम्स नाऊ', 'ORG: इंडिया टीवी']"
6842,"['एस', 'सी', 'जमीर']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: एस सी जमीर']
6843,"['पुनर्प्रेषित', 'लल्लन', 'जी', 'ब्रह्मचारी', 'महाविद्यालय']","[0, 3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: लल्लन जी ब्रह्मचारी महाविद्यालय']
6844,"['अल्बर्ट', 'पोर्टास', 'ने', 'हुआन', 'कार्लोस', 'फरेरो', 'को', '4-6', ',', '6-2', ',', '0-6', ',', '7-6', ',', '7-5', 'से', 'हराया।']","[1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: अल्बर्ट पोर्टास', 'PER: हुआन कार्लोस फरेरो']"
6845,"['**', 'जवाहरलाल', 'नेहरू', ',', 'भारत']","[0, 1, 2, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: जवाहरलाल नेहरू', 'LOC: भारत']"
6846,"['रदरफोर्ड', 'बर्कर्ड', 'हेयस']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: रदरफोर्ड बर्कर्ड हेयस']
6847,"['मिथुन', 'चक्रवर्ती', ',', 'महेश', 'मांजरेकर', ',', 'सीमा', 'बिस्वास', ',', 'गुलशन', 'ग्रोवर']","[1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: मिथुन चक्रवर्ती', 'PER: महेश मांजरेकर', 'PER: सीमा बिस्वास', 'PER: गुलशन ग्रोवर']"
6848,"['मुंबई', 'शहर', 'जिला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: मुंबई शहर जिला']
6849,"['पश्चिम', 'बंगाल', 'मत्स्य', 'एवं', 'पशुपालन', 'विज्ञान', 'विश्वविद्यालय']","[3, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: पश्चिम बंगाल मत्स्य एवं पशुपालन विज्ञान विश्वविद्यालय']
6850,"['अनुप्रेषित', 'सुनीति', 'कुमार', 'चटर्जी']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: सुनीति कुमार चटर्जी']
6851,"['अनुप्रेषित', 'प्राण', 'कुमार', 'शर्मा']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: प्राण कुमार शर्मा']
6852,"['सांखळी', '(', 'गोवा', ')']","[0, 0, 5, 0]","['hi', 'hi', 'hi', 'hi']",['LOC: गोवा']
6853,"['स्टेट', 'बैंक', 'ऑफ़', 'पटियाला']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: स्टेट बैंक ऑफ़ पटियाला']
