,tokens,ner_tags,langs,spans
287,"['Arabsce', ""''Raha"", ""''"", 'الرها', ',', 'kurdsce', ""''Riha"", ""''"", ',', 'tež', 'jednory', ""'"", ""''"", 'Urfa', ""''"", ""'"", '.']","[3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['ORG: Arabsce', 'ORG: kurdsce']"
288,"['WEITERLEITUNG', 'Walerij', 'Jakowlewič', 'Brjusow']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Walerij Jakowlewič Brjusow']
289,"['WEITERLEITUNG', 'Michail', 'Afanasjewič', 'Bulgakow']","[0, 1, 2, 2]","['hsb', 'hsb', 'hsb', 'hsb']",['PER: Michail Afanasjewič Bulgakow']
290,"[""'"", ""''"", 'Šumerlja', ""''"", ""'"", '(', ',', ')', 'je', 'město', 'w', 'Ruskej', 'federaciji', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Ruskej federaciji']
291,"['Mužakow', '(', '3.952', ')']","[5, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb']",['LOC: Mužakow']
292,"['WEITERLEITUNG', 'Brjazyna', '(', 'Błóta', ')']","[0, 5, 6, 6, 6]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Brjazyna ( Błóta )']
293,"['Jabłučkojta', 'róža', '(', ""''Rosa"", 'villosa', ""''"", ')']","[5, 6, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Jabłučkojta róža']
294,"['Dobrjoług-Góstkow', '(', ""''Doberlug-Kirchhain"", ""''"", ';', ')']","[5, 0, 0, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Dobrjoług-Góstkow']
295,"['Tam', 'so', 'nětko', 'sylnišo', 'molerstwu', 'wěnuje', 'a', 'akwarele', 'z', 'wjesnymi', 'a', 'błótowskimi', 'motiwami', 'moluje', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['ORG: błótowskimi']
296,"['Załožer', 'a', 'šefredaktor', 'je', 'Justin', 'Raimondo', '.']","[0, 0, 0, 0, 1, 2, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['PER: Justin Raimondo']
297,"['Rostlina', 'je', 'w', 'Europje', 'rozšěrjena', '.']","[0, 0, 0, 5, 0, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']",['LOC: Europje']
298,"[""'"", ""''"", 'Lebjedjań', ""''"", ""'"", '(', ')', 'je', 'město', 'w', 'europskim', 'dźělu', 'Ruskeje', 'federacije', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 6, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['LOC: europskim', 'LOC: Ruskeje federacije']"
299,"['Nadeńdźe', 'so', 'blisko', 'Błótow', 'a', 'něhdźe', '40', 'kilometrow', 'južnje', 'Berlina', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0]","['hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb', 'hsb']","['ORG: Błótow', 'LOC: Berlina']"
