,tokens,ner_tags,langs,spans
280,"[""'"", ""''"", 'Hebrearabrævið', ""''"", ""'"", 'er', 'einasta', 'brævið', 'í', 'N.T', '.', ',', 'ið', 'slættis', 'ikki', 'hevur', 'upplýsingar', 'um', 'høvundin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: N.T .']
281,"['Dianalund', 'kommuna', ',', 'Sorø', 'kommuna', ',', 'Stenlille', 'kommuna']","[5, 6, 0, 5, 6, 0, 5, 6]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Dianalund kommuna', 'LOC: Sorø kommuna', 'LOC: Stenlille kommuna']"
282,"['Kristina', 'Háfoss', '(', 'E', ')']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Kristina Háfoss']
283,"['Felagið', 'fyri', 'kommunufeløg', 'í', 'Evropa']","[3, 4, 4, 4, 4]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Felagið fyri kommunufeløg í Evropa']
284,"['Italia', ',', 'fótbóltslandsliðið', 'hjá', 'monnum']","[3, 4, 4, 4, 4]","['fo', 'fo', 'fo', 'fo', 'fo']","['ORG: Italia , fótbóltslandsliðið hjá monnum']"
285,"['e', ')', 'Tjørnuvík', ',', 'á', 'sandinum', '.']","[0, 0, 5, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Tjørnuvík']
286,"['Hetta', 'førdi', 'bólkin', 'tvørtur', 'um', 'Norðuramerika', 'og', 'Japan', ',', 'og', 'plátan', 'seldi', 'omanfyri', '10', 'mió', '.']","[0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Norðuramerika', 'LOC: Japan']"
287,"['Atli', 'Danielsen', ',', 'fótbóltsleikari', '.']","[1, 2, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['PER: Atli Danielsen']
288,"['Centro', 'Federal', 'de', 'Educação', 'Tecnológica', 'Celso', 'Suckow', 'da', 'Fonseca']","[3, 4, 4, 4, 4, 4, 4, 4, 4]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: Centro Federal de Educação Tecnológica Celso Suckow da Fonseca']
289,"['Sport', 'Club', 'Corinthians', 'Paulista']","[3, 4, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: Sport Club Corinthians Paulista']
290,"['Idrottsparken]]', ',', 'Landskrona', '(', 'N', ')']","[0, 0, 5, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Landskrona']
291,"['Eindarlistin', '–', '5', 'limir']","[3, 0, 0, 0]","['fo', 'fo', 'fo', 'fo']",['ORG: Eindarlistin']
292,"['At', 'menna', 'ferðavinnuna', 'í', 'Føroyum', 'og', 'at', 'marknaðarføra', 'Føroyar', 'sum', 'ferðamannaland']","[0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']","['LOC: Føroyum', 'LOC: Føroyar']"
293,"['Upprunaliga', 'ætlaði', 'George', 'Lucas', 'at', 'framleiða', 'níggju', 'partar', '.']","[0, 0, 1, 2, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: George Lucas']
294,"['Jens', 'Stoltenbergs', '2.', 'stjórn']","[3, 4, 4, 4]","['fo', 'fo', 'fo', 'fo']",['ORG: Jens Stoltenbergs 2. stjórn']
295,"[""'"", ""''"", 'B71', ""''"", ""'""]","[0, 0, 3, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: B71']
296,"['10', 'í', '400', 'm', 'frí', 'við', 'tíðini', '3:47.36', '.']","[0, 0, 3, 4, 4, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['ORG: 400 m frí']
297,"[""'"", ""''"", 'VB', ""''"", ""'""]","[0, 0, 3, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['ORG: VB']
298,"[""'"", ""''"", 'Malmö', ""''"", ""'""]","[0, 0, 5, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo']",['LOC: Malmö']
299,"['*1988', 'Oddvør', 'Johansen', 'fyri', 'bókina', ""''Skip"", 'í', 'eygsjón', ""''""]","[0, 1, 2, 0, 0, 0, 0, 0, 0]","['fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo', 'fo']",['PER: Oddvør Johansen']
