,tokens,ner_tags,langs,spans
2546,"['Safnið', 'er', 'staðsett', 'í', 'Jerúsalem', ',', 'við', 'hliðina', 'á', 'Ísraelska', 'safnið', '.']","[0, 0, 0, 0, 5, 0, 0, 0, 0, 3, 4, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Jerúsalem', 'ORG: Ísraelska safnið']"
2547,"['Egyptaland', '(', '113', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Egyptaland']
2548,"['Albanía', '(', '11', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Albanía']
2549,"['Guðmundur', 'Steingrímsson', 'og', 'Heiða', 'Kristín', 'Helgadóttir']","[1, 2, 0, 1, 2, 2]","['is', 'is', 'is', 'is', 'is', 'is']","['PER: Guðmundur Steingrímsson', 'PER: Heiða Kristín Helgadóttir']"
2550,"['Hún', 'tók', 'við', 'af', 'Gerhard', 'Schröder', '.']","[0, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Gerhard Schröder']
2551,"[""'"", ""''"", 'Benínveldið', ""''"", ""'""]","[0, 0, 5, 0, 0]","['is', 'is', 'is', 'is', 'is']",['LOC: Benínveldið']
2552,"['tilvísun', 'Godspeed', 'You', '!', 'Black', 'Emperor']","[0, 3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is', 'is']",['ORG: Godspeed You ! Black Emperor']
2553,"['Ólafur', 'Jóhannesson', 'fyrrv', '.']","[1, 2, 0, 0]","['is', 'is', 'is', 'is']",['PER: Ólafur Jóhannesson']
2554,"['Húsvörðurinn', 'leikinn', 'af', 'Neil', 'Flynn']","[0, 0, 0, 1, 2]","['is', 'is', 'is', 'is', 'is']",['PER: Neil Flynn']
2555,"['Fulltrúi', 'hans', 'var', 'Finnur', 'Magnússon', '.']","[0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['PER: Finnur Magnússon']
2556,"['Fá', 'eikartré', 'eru', 'á', 'Íslandi', 'en', 'reynslan', 'hefur', 'sýnt', 'að', 'eikartré', 'þrífast', 'hérna', 'en', 'þau', 'vaxa', 'hægt', '.']","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Íslandi']
2557,"['Ári', 'síðar', 'var', 'Menntaskólinn', 'í', 'Reykjavík', 'fluttur', 'frá', 'Bessastöðum', 'í', 'miðbæinn', '.']","[0, 0, 0, 3, 4, 4, 0, 0, 3, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['ORG: Menntaskólinn í Reykjavík', 'ORG: Bessastöðum']"
2558,"['tilvísun', 'Kristján', '9', '.']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Kristján 9 .']
2559,"['Anastasia', '(', '10', ')']","[1, 0, 0, 0]","['is', 'is', 'is', 'is']",['PER: Anastasia']
2560,"['Mið-Afríkulýðveldið', '(', '5', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Mið-Afríkulýðveldið']
2561,"['fram', 'yfir', 'dauða', 'Súllu', 'og', 'e.t.v', '.']","[0, 0, 0, 1, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Súllu']
2562,"['Hann', 'er', 'austfirðingur', 'að', 'uppruna', 'en', 'ólst', 'upp', 'á', 'Sauðárkróki', '.']","[0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: austfirðingur', 'LOC: Sauðárkróki']"
2563,"['tilvísun', 'Heilaga', 'rómverska', 'ríkið']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Heilaga rómverska ríkið']
2564,"['Liechtenstein', '(', '3', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Liechtenstein']
2565,"['Þaðan', 'var', 'Gvatemala', ',', 'Flórída', ',', 'Kúbu', 'og', 'Filippseyjum', 'stjórnað', '.']","[0, 0, 5, 0, 5, 0, 5, 0, 5, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Gvatemala', 'LOC: Flórída', 'LOC: Kúbu', 'LOC: Filippseyjum']"
2566,"['Hann', 'var', 'þar', 'undir', 'áhrifum', 'frá', 'Alain', 'Touraine', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Alain Touraine']
2567,"['Upp', 'úr', 'honum', 'þróaðist', 'skemmtigarðurinn', 'Dyrehavsbakken', '.']","[0, 0, 0, 0, 0, 3, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Dyrehavsbakken']
2568,"['Giovanni', 'Giolitti', '(', 'þriðja', 'skipti', ')']","[1, 2, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['PER: Giovanni Giolitti']
2569,"[""'"", ""''"", 'Jósefos', 'Flavíos', ""''"", ""'""]","[0, 0, 1, 2, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['PER: Jósefos Flavíos']
2570,"['Listi', 'yfir', 'fangelsi', 'á', 'Íslandi']","[3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Listi yfir fangelsi á Íslandi']
2571,"['Á', 'Borðeyri', 'við', 'Hrútafjörð', 'er', 'líka', 'staðsett', 'ein', 'af', 'björgunarbifreiðum', 'sveitarinnar', '.']","[0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Borðeyri', 'LOC: Hrútafjörð']"
2572,"['Vanúatú', '(', '5', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Vanúatú']
2573,"['Bretar', 'hertóku', 'borgina', 'í', 'stríðslok', ',', 'enda', 'var', 'hún', 'á', 'hernámssvæði', 'þeirra', '.']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Bretar']
2574,"['Stundaði', 'nám', 'við', 'Kaliforníuháskólann', 'í', 'Berkeley', '.']","[0, 0, 0, 3, 4, 4, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Kaliforníuháskólann í Berkeley']
2575,"[""'"", ""''"", 'Eistland', ""''"", ""'""]","[0, 0, 5, 0, 0]","['is', 'is', 'is', 'is', 'is']",['LOC: Eistland']
2576,"['tilvísun', 'Konunglega', 'breska', 'vísindafélagið']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Konunglega breska vísindafélagið']
2577,"['tilvísun', 'Forsætisráðherrar', 'á', 'Íslandi']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Forsætisráðherrar á Íslandi']
2578,"['Eins', 'gæti', 'nafnið', 'verið', 'dregið', 'af', 'dönskum', 'leiðtoga', 'sem', 'hét', 'Wulfere', '.']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: dönskum']
2579,"['Það', 'var', 'á', 'sínum', 'tíma', 'eitt', 'áhrifamesta', 'blað', 'sinnar', 'tegundar', 'og', 'barðist', 'um', 'hylli', 'lesenda', 'við', 'teiknimyndablöðin', ""''Tinna"", ""''"", 'og', 'Sval', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Sval']
2580,"['CSI', ':', 'Crime', 'Scene', 'Investigation']","[3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: CSI : Crime Scene Investigation']
2581,"['Sigurvegarinn', 'var', 'Eþíópíumaðurinn', 'Tesfaye', 'Eticha', ',', 'en', 'hann', 'hefur', 'alls', 'sigrað', 'fjórum', 'sinnum', 'í', 'hlaupinu', '.']","[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Eþíópíumaðurinn']
2582,"['Hann', 'stundaði', 'tónlistarnám', 'í', 'Búkarest', '.']","[0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Búkarest']
2583,"['Þrjú', 'lið', 'voru', 'skráð', 'til', 'keppni', 'en', 'Víkingar', 'gáfu', 'leiki', 'sína', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Víkingar']
2584,"['Upprunalega', 'átt', '50', 'Cent', 'að', 'vera', 'yfirframleiðandi', 'plötunnar', '.']","[0, 0, 1, 2, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: 50 Cent']
2585,"['Þessi', 'plata', 'byrjar', 'á', 'laginu', '„Help', '!', '“', 'eftir', 'John', 'Lennon', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: John Lennon']
2586,"['Norðurtirol', 'er', 'stærri', 'og', 'nær', 'frá', 'Vorarlberg', 'í', 'vestri', 'til', 'Salzburg', 'í', 'austri', '.']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Vorarlberg', 'LOC: Salzburg']"
2587,"['tilvísun', 'María', 'krónprinsessa', 'Dana']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: María krónprinsessa Dana']
2588,"['Keldusvín', ""''Rallus"", 'aquaticus', ""''"", 'Sjaldséð']","[5, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['LOC: Keldusvín']
2589,"['tilvísun', 'Wigan', 'Athletic', 'F.C', '.']","[0, 3, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Wigan Athletic F.C .']
2590,"['tilvísun', 'James', 'Bradstreet', 'Greenough']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: James Bradstreet Greenough']
2591,"['Georg', 'Henrik', 'von', 'Wright']","[1, 2, 2, 2]","['is', 'is', 'is', 'is']",['PER: Georg Henrik von Wright']
2592,"['Þór', 'Whitehead', ',', ""''Milli"", 'vonar', 'og', 'ótta', ""''""]","[1, 2, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Þór Whitehead']
2593,"['TILVÍSUN', 'Kaliforníuháskóli', 'í', 'Riverside']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Kaliforníuháskóli í Riverside']
2594,"['Emily', 'Procter', 'sem', 'Calleigh', 'Duquesne']","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Emily Procter']
2595,"['Fram', '–', 'Víkingur', '21:20']","[0, 0, 3, 0]","['is', 'is', 'is', 'is']",['ORG: Víkingur']
2596,"['CSI', ':', 'Crime', 'Scene', 'Investigation']","[3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: CSI : Crime Scene Investigation']
2597,"['Londonum', '12', 'ára', '(', 'myrtur', ')']","[5, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Londonum']
2598,"['TILVÍSUN', 'Góa', '(', 'fylki', ')']","[0, 5, 6, 6, 6]","['is', 'is', 'is', 'is', 'is']",['LOC: Góa ( fylki )']
2599,"['Microsoft', '(', 'hugbúnaðarframleiðandi', ')']","[3, 0, 0, 0]","['is', 'is', 'is', 'is']",['ORG: Microsoft']
2600,"['System', 'of', 'a', 'Down']","[3, 4, 4, 4]","['is', 'is', 'is', 'is']",['ORG: System of a Down']
2601,"['Þá', 'var', 'Langisandur', 'auglýstur', 'sem', 'besta', 'baðströnd', 'á', 'Íslandi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Íslandi']
2602,"['tilvísun', 'Kristilegi', 'demókrataflokkurinn', '(', 'Ítalía', ')']","[0, 3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is', 'is']",['ORG: Kristilegi demókrataflokkurinn ( Ítalía )']
2603,"['Nafnið', 'er', 'sagt', 'stafa', 'af', 'því', 'að', 'hann', 'hafi', 'verið', 'uppáhald', 'rómversku', 'keisaranna', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: rómversku keisaranna']
2604,"['Leikstjóri', 'myndarinnar', 'er', 'Chris', 'Wedge', 'og', 'með', 'aðalhlutverk', 'fara', 'Ray', 'Romano', ',', 'John', 'Leguizamo', 'og', 'Denis', 'Leary', '.']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Chris Wedge', 'PER: Ray Romano', 'PER: John Leguizamo', 'PER: Denis Leary']"
2605,"['tíu', 'ár', 'í', 'Bretlandi', ')', '.']","[0, 0, 0, 5, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Bretlandi']
2606,"['Hinrik', '4', '.', 'Frakkakonung', '.']","[1, 2, 2, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Hinrik 4 .']
2607,"['Hún', 'lést', 'í', 'Richmond-höll', 'í', 'Surrey', '.']","[0, 0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Surrey']
2608,"['Benjamin', 'Harrison', ',', '1889–1893']","[1, 2, 0, 0]","['is', 'is', 'is', 'is']",['PER: Benjamin Harrison']
2609,"['tilvísun', 'Ríkisstjórnir', 'Samfylkingarinnar', 'og', 'Vinstrihreyfingarinnar', '-', 'græns', 'framboðs', '2009-2013']","[0, 3, 4, 4, 4, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Ríkisstjórnir Samfylkingarinnar og Vinstrihreyfingarinnar - græns framboðs 2009-2013']
2610,"['Hann', 'einbeitir', 'sér', 'að', 'fréttaflutningi', 'frá', 'Evrópu', 'og', 'Evrópusambandinu', '.']","[0, 0, 0, 0, 0, 0, 5, 0, 3, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Evrópu', 'ORG: Evrópusambandinu']"
2611,"['Serbía', '(', '92', ')']","[5, 0, 0, 0]","['is', 'is', 'is', 'is']",['LOC: Serbía']
2612,"['tilvísun', 'Konunglega', 'breska', 'vísindafélagið']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Konunglega breska vísindafélagið']
2613,"['Ibn', 'Battuta', 'lagði', 'af', 'stað', 'í', 'langferðir', 'sínar', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Ibn Battuta']
2614,"['Þar', 'með', 'leystist', 'Kalmarsambandið', 'upp', '.']","[0, 0, 0, 5, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Kalmarsambandið']
2615,"['Cheddar-ostur', 'er', 'vinsælasti', 'osturinn', 'í', 'Bretlandi', 'og', 'nær', 'sala', 'hans', 'yfir', '51', '%', 'af', 'ostamarkaði', 'landsins', '.']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Bretlandi']
2616,"['How', 'I', 'Met', 'Your', 'Mother', ""''""]","[3, 4, 4, 4, 4, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['ORG: How I Met Your Mother']
2617,"['Hamborgarkaupmenn', 'hröktu', 'Englendinga', 'frá', 'Hafnarfirði', '.']","[5, 0, 5, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is']","['LOC: Hamborgarkaupmenn', 'LOC: Englendinga', 'LOC: Hafnarfirði']"
2618,"['tilvísun', 'Ángel', 'Di', 'María']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: Ángel Di María']
2619,"['Fyrst', 'áttu', 'bara', 'að', 'vera', 'þrjú', 'lög', 'á', 'plötunni', ',', 'en', 'síðan', 'eftir', 'nokkrar', 'breytingar', 'var', 'tveimur', 'lögum', 'sleppt', 'og', 'sett', 'á', 'plötu', 'sem', 'kom', 'seinna', 'út', ',', 'Animals', ""''"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Animals']
2620,"['Um', 'svipað', 'leyti', 'var', 'Knattspyrnufélagið', 'Víkingur', 'stofnað', 'á', 'sömu', 'slóðum', '.']","[0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Knattspyrnufélagið Víkingur']
2621,"['tilvísun', 'J.', 'G.', 'Ballard']","[0, 1, 2, 2]","['is', 'is', 'is', 'is']",['PER: J. G. Ballard']
2622,"['Skoski', 'þjóðarflokkurinn', 'hefur', 'verið', 'helsti', 'drifkraftur', 'í', 'sjálfstæðishreyfingunni', '.']","[3, 4, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Skoski þjóðarflokkurinn']
2623,"['Frankfurt', 'am', 'Main', 'í', 'Hessen']","[5, 6, 6, 0, 5]","['is', 'is', 'is', 'is', 'is']","['LOC: Frankfurt am Main', 'LOC: Hessen']"
2624,"['tilvísun', 'Aþenodóros', 'frá', 'Kanönu']","[0, 3, 4, 4]","['is', 'is', 'is', 'is']",['ORG: Aþenodóros frá Kanönu']
2625,"['Hann', 'spilar', 'sem', 'miðjumaður', 'fyrir', 'Bayern', 'München', '.']","[0, 0, 0, 0, 0, 3, 4, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Bayern München']
2626,"['Úr', 'kirkjunni', 'er', ""''Holtastaðaljónið"", ""''"", 'svokallaða', ',', 'vatnskanna', 'í', 'ljónslíki', 'sem', 'nú', 'er', 'á', 'Þjóðminjasafninu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Þjóðminjasafninu']
2627,"['Prótagóras', 'er', 'talinn', 'fyrsti', 'sófistinn', '.']","[1, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['PER: Prótagóras']
2628,"['Henry', 'Purcell', '(', '1659–1695', ')']","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Henry Purcell']
2629,"['Eyjarnar', 'eru', 'hluti', 'tollabandalags', 'Evrópubandalagsins', 'en', 'teljast', 'þó', 'ekki', 'í', 'Evrópusambandinu', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['ORG: Evrópubandalagsins', 'ORG: Evrópusambandinu']"
2630,"['Gjörvöll', 'austurhliðin', 'snýr', 'að', 'Ungverjalandi', 'Í', 'norðvestri', 'er', 'Neðra', 'Austurríki', 'og', 'í', 'suðvestri', 'er', 'Steiermark', '.']","[0, 0, 0, 0, 5, 0, 0, 0, 5, 6, 0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Ungverjalandi', 'LOC: Neðra Austurríki', 'LOC: Steiermark']"
2631,"['Hún', 'var', 'einnig', 'varaformaður', 'Alþýðuflokksins', 'um', 'tíma', '.']","[0, 0, 0, 0, 3, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['ORG: Alþýðuflokksins']
2632,"['Willard', 'Van', 'Orman', 'Quine']","[1, 2, 2, 2]","['is', 'is', 'is', 'is']",['PER: Willard Van Orman Quine']
2633,"['Á', 'henni', 'flytur', 'Ómar', 'Ragnarsson', 'tvö', 'lög', '.']","[0, 0, 0, 1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Ómar Ragnarsson']
2634,"['Formaður', 'og', 'framkvæmdastjóri', 'er', 'Guðmundur', 'Gunnarsson', '.']","[0, 0, 0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Guðmundur Gunnarsson']
2635,"['Í', 'Ódysseifskviðu', ""''"", 'segir', 'af', 'rekkju', 'og', 'er', 'líklega', 'elsta', 'frásögn', 'af', 'rúmstæði', '.']","[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Ódysseifskviðu']
2636,"[""'"", ""''"", 'Innósentíus', '10', '.', ""''"", ""'""]","[0, 0, 1, 2, 2, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Innósentíus 10 .']
2637,"['Meðal', 'þeirra', 'má', 'nefna', 'Nóbelsverðlaunahafana', 'Paul', 'Ehrlich', 'og', 'Emil', 'von', 'Behring', '.']","[0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['PER: Paul Ehrlich', 'PER: Emil von Behring']"
2638,"['Sigurrós', 'Þorgrímsdóttir', 'þingmaður', 'og', 'bæjarfulltrúi']","[1, 2, 0, 0, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Sigurrós Þorgrímsdóttir']
2639,"['Rannsóknir', 'Garys', 'Beckers', 'á', 'mismunun', 'á', 'markaði', '(', 'e.', 'discrimination', ')', 'sýna', ',', 'að', 'hún', 'kemur', 'ekki', 'síður', 'niður', 'á', 'þeim', ',', 'sem', 'mismuna', ',', 'en', 'hinum', ',', 'sem', 'mismunað', 'er', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Garys Beckers']
2640,"['Það', 'var', 'á', 'Ítalíu', 'og', 'er', 'oftast', 'talið', 'verk', 'Antonio', 'Stradivari', 'sem', 'er', 'þó', 'ekki', 'alveg', 'satt', '.']","[0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']","['LOC: Ítalíu', 'PER: Antonio Stradivari']"
2641,"['Hún', 'liggur', 'við', 'ána', 'Odru', '.']","[0, 0, 0, 0, 5, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Odru']
2642,"['Sovétríkin', 'voru', 'langsigursælust', 'með', 'átta', 'gullverðlaun', '.']","[5, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is']",['LOC: Sovétríkin']
2643,"['Svæðið', 'Gíneu', 'í', 'Afríku', '.']","[0, 5, 0, 5, 0]","['is', 'is', 'is', 'is', 'is']","['LOC: Gíneu', 'LOC: Afríku']"
2644,"['út', 'verk', 'Halldórs', 'Laxness', '.']","[0, 0, 1, 2, 0]","['is', 'is', 'is', 'is', 'is']",['PER: Halldórs Laxness']
2645,"['byggja', 'Magnúsarkirkjuna', 'eða', 'Múrinn', 'þar', '.']","[0, 0, 0, 3, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['ORG: Múrinn']
2646,"[""'"", ""''"", 'Frakkland', ""''"", ""'""]","[0, 0, 5, 0, 0]","['is', 'is', 'is', 'is', 'is']",['LOC: Frakkland']
2647,"['Aðeins', 'sögusagnir', 'benda', 'til', 'að', 'hún', 'hafi', 'verið', 'í', 'eigu', 'Snorra', 'Sturlusonar', ',', 'en', 'frá', 'henni', 'hafa', 'legið', 'göng', 'að', 'bæjarhúsinu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Snorra Sturlusonar']
2648,"['Hann', 'er', 'Dalvíkingur', 'að', 'uppruna', '.']","[0, 0, 5, 0, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is']",['LOC: Dalvíkingur']
2649,"['Bandamenn', '(', 'seinni', 'heimsstyrjöldin', ')']","[3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: Bandamenn ( seinni heimsstyrjöldin )']
2650,"['Það', 'þykir', 'athygisvert', 'vegna', 'þess', 'hversu', 'neikvæða', 'mynd', 'það', 'dregur', 'upp', 'af', 'Heraklesi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Heraklesi']
2651,"['CSI', ':', 'Crime', 'Scene', 'Investigation']","[3, 4, 4, 4, 4]","['is', 'is', 'is', 'is', 'is']",['ORG: CSI : Crime Scene Investigation']
2652,"['Í', 'það', 'embætti', 'var', 'Sveinn', 'Björnsson', 'kosinn', '.']","[0, 0, 0, 0, 1, 2, 0, 0]","['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']",['PER: Sveinn Björnsson']
