,tokens,ner_tags,langs,spans
288,"['Fikambanana', ""erantanin'ny"", 'Sakafo', 'sy', 'ny', 'Fambolena']","[3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']","[""ORG: Fikambanana erantanin'ny Sakafo sy ny Fambolena""]"
289,"['**', 'Francisco', 'Varallo', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Francisco Varallo']
290,"['**', 'Steve', 'Miner', '—', 'talen-koronantsary', ',', 'mpilalao', ',', 'mpamoaka', 'horonantsary']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Steve Miner']
291,"['FIHODINANA', '15020', 'Brandonimber', '(', '1998', 'SV105', ')']","[0, 3, 4, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 15020 Brandonimber ( 1998 SV105 )']
292,"['**', 'Max', 'Haufler', '—', 'mpilalao', ',', 'talen-koronantsary', ',', 'mpanoratra', 'senariô', ',', 'mpilalao', ""amin'ny"", 'horonantsary']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Max Haufler']
293,"['**', 'Maxim', 'Gorky', '—', 'mpanoratra', ',', 'mpanoratra', 'tantara', 'tsangana', ',', 'mpanoratra', 'tantara', 'lava', ',', 'mpanoratra', 'ny', ""tantaran'ny"", 'fiainany', ',', 'mpanoratra', 'senariô', ',', 'Mpanao', 'gazety', ',', 'Poeta']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Maxim Gorky']
294,"['Péronne', ',', 'Somme']","[5, 6, 6]","['mg', 'mg', 'mg']","['LOC: Péronne , Somme']"
295,"['**', 'Ryu', 'Won-Woo', '—', 'mpilalao', 'baolina', 'kitra']","[0, 1, 2, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Ryu Won-Woo']
296,"['FIHODINANA', '22324', '(', '1991', 'RQ9', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 22324 ( 1991 RQ9 )']
297,"['FIHODINANA', '120152', '(', '2003', 'HJ1', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 120152 ( 2003 HJ1 )']
298,"['**', 'Víktor', 'Chébrikov', '—', 'mpanao', 'politika', ',', 'injeniera']","[0, 1, 2, 0, 0, 0, 0, 0]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['PER: Víktor Chébrikov']
299,"['FIHODINANA', '16508', '(', '1990', 'UB3', ')']","[0, 3, 4, 4, 4, 4]","['mg', 'mg', 'mg', 'mg', 'mg', 'mg']",['ORG: 16508 ( 1990 UB3 )']
